Row ID;Order ID;Order Month;Order Year;Order Date;Ship Date;Sales Catogory;Costumer  Order Count;Ship Mode;Customer ID;Customer Name;Segment;Country;City;State;Postal Code;Region;Product ID;Category;Sub-Category;Product Name;Sales
8322;US-2017-149790;Sep;2017;26-Sep-17;2017/10/01;Low;1;Standard Class;SC-20380;Shahid Collister;Consumer;United States;Houston;Texas;77095;Central;OFF-BI-10002026;Office Supplies;Binders;Ibico Recycled Linen-Style Covers;15,624
8323;CA-2017-130778;Nov;2017;19-Nov-17;2017/11/25;Low;1;Standard Class;ND-18370;Natalie DeCherney;Consumer;United States;Long Beach;New York;11561;East;OFF-AP-10000595;Office Supplies;Appliances;Disposable Triple-Filter Dust Bags;8,74
8324;CA-2017-130778;Nov;2017;19-Nov-17;2017/11/25;Low;1;Standard Class;ND-18370;Natalie DeCherney;Consumer;United States;Long Beach;New York;11561;East;OFF-PA-10001509;Office Supplies;Paper;"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""";44,75
8325;CA-2018-144456;Sep;2018;08-Sep-18;2018/09/09;Low;1;First Class;FC-14245;Frank Carlisle;Home Office;United States;Hialeah;Florida;33012;South;OFF-ST-10001321;Office Supplies;Storage;Decoflex Hanging Personal Folder File, Blue;61,68
8326;CA-2018-144456;Sep;2018;08-Sep-18;2018/09/09;Medium;1;First Class;FC-14245;Frank Carlisle;Home Office;United States;Hialeah;Florida;33012;South;TEC-PH-10001750;Technology;Phones;Samsung Rugby III;158,376
8327;CA-2018-103478;Jul;2018;21-Jul-18;2018/07/24;Low;1;Second Class;KL-16555;Kelly Lampkin;Corporate;United States;Aurora;Illinois;60505;Central;OFF-BI-10001890;Office Supplies;Binders;Avery Poly Binder Pockets;2,864
8328;CA-2018-103478;Jul;2018;21-Jul-18;2018/07/24;Low;1;Second Class;KL-16555;Kelly Lampkin;Corporate;United States;Aurora;Illinois;60505;Central;OFF-BI-10004224;Office Supplies;Binders;Catalog Binders with Expanding Posts;94,192
8329;CA-2018-118577;Oct;2018;06-Oct-18;2018/10/11;Medium;1;Standard Class;XP-21865;Xylona Preis;Consumer;United States;Belleville;New Jersey;7109;East;OFF-PA-10001357;Office Supplies;Paper;Xerox 1886;143,7
8330;CA-2018-118577;Oct;2018;06-Oct-18;2018/10/11;Low;1;Standard Class;XP-21865;Xylona Preis;Consumer;United States;Belleville;New Jersey;7109;East;OFF-PA-10004888;Office Supplies;Paper;Xerox 217;6,48
8331;CA-2018-113572;Nov;2018;07-Nov-18;2018/11/11;Low;1;Standard Class;FP-14320;Frank Preis;Consumer;United States;New York City;New York;10024;East;TEC-AC-10002370;Technology;Accessories;Maxell CD-R Discs;7,88
8332;CA-2017-153269;Mar;2017;09-Mar-17;2017/03/12;Low;1;First Class;PS-18760;Pamela Stobb;Consumer;United States;Andover;Massachusetts;1810;East;OFF-ST-10004634;Office Supplies;Storage;Personal Folder Holder, Ebony;11,21
8333;CA-2017-153269;Mar;2017;09-Mar-17;2017/03/12;Medium;1;First Class;PS-18760;Pamela Stobb;Consumer;United States;Andover;Massachusetts;1810;East;FUR-CH-10002647;Furniture;Chairs;Situations Contoured Folding Chairs, 4/Set;354,9
8334;CA-2017-153269;Mar;2017;09-Mar-17;2017/03/12;Low;1;First Class;PS-18760;Pamela Stobb;Consumer;United States;Andover;Massachusetts;1810;East;OFF-PA-10001801;Office Supplies;Paper;Xerox 193;17,94
8335;CA-2017-153269;Mar;2017;09-Mar-17;2017/03/12;Low;1;First Class;PS-18760;Pamela Stobb;Consumer;United States;Andover;Massachusetts;1810;East;OFF-BI-10004632;Office Supplies;Binders;GBC Binding covers;51,8
8336;CA-2018-161655;May;2018;13-May-18;2018/05/18;Medium;1;Second Class;CW-11905;Carl Weiss;Home Office;United States;Newark;Delaware;19711;East;OFF-BI-10002082;Office Supplies;Binders;GBC Twin Loop Wire Binding Elements;299,52
8337;CA-2017-101469;Jul;2017;02-Jul-17;2017/07/08;Low;1;Standard Class;KH-16360;Katherine Hughes;Consumer;United States;Arlington;Virginia;22204;South;OFF-AR-10003986;Office Supplies;Art;Avery Hi-Liter Pen Style Six-Color Fluorescent Set;7,7
8338;CA-2015-153087;Dec;2015;27-Dec-15;2016/01/03;Low;1;Standard Class;TC-20980;Tamara Chand;Corporate;United States;Decatur;Alabama;35601;South;OFF-PA-10001243;Office Supplies;Paper;Xerox 1983;23,92
8339;CA-2015-153087;Dec;2015;27-Dec-15;2016/01/03;Medium;1;Standard Class;TC-20980;Tamara Chand;Corporate;United States;Decatur;Alabama;35601;South;TEC-AC-10003198;Technology;Accessories;Enermax Acrylux Wireless Keyboard;498
8340;CA-2018-135076;Apr;2018;13-Apr-18;2018/04/17;Medium;1;Standard Class;YS-21880;Yana Sorensen;Corporate;United States;Hesperia;California;92345;West;FUR-CH-10003774;Furniture;Chairs;Global Wood Trimmed Manager's Task Chair, Khaki;436,704
8341;CA-2015-161634;Nov;2015;14-Nov-15;2015/11/20;Low;1;Standard Class;CC-12220;Chris Cortes;Consumer;United States;Chesapeake;Virginia;23320;South;OFF-PA-10002262;Office Supplies;Paper;Xerox 192;32,4
8342;CA-2018-141481;Jun;2018;11-Jun-18;2018/06/14;Low;1;First Class;ZD-21925;Zuschuss Donatelli;Consumer;United States;Los Angeles;California;90036;West;OFF-AP-10004532;Office Supplies;Appliances;Kensington 6 Outlet Guardian Standard Surge Protector;61,44
8343;CA-2017-132549;Nov;2017;25-Nov-17;2017/11/30;Low;1;Standard Class;JK-15370;Jay Kimmel;Consumer;United States;Huntsville;Alabama;35810;South;OFF-ST-10001325;Office Supplies;Storage;Sterilite Officeware Hinged File Box;73,36
8344;US-2015-155544;Mar;2015;21-Mar-15;2015/03/25;Low;1;Standard Class;GM-14440;Gary McGarr;Consumer;United States;Knoxville;Tennessee;37918;South;OFF-LA-10004544;Office Supplies;Labels;Avery 505;59,2
8345;US-2015-155544;Mar;2015;21-Mar-15;2015/03/25;Low;1;Standard Class;GM-14440;Gary McGarr;Consumer;United States;Knoxville;Tennessee;37918;South;FUR-FU-10001473;Furniture;Furnishings;DAX Wood Document Frame;32,952
8346;US-2015-155544;Mar;2015;21-Mar-15;2015/03/25;Medium;1;Standard Class;GM-14440;Gary McGarr;Consumer;United States;Knoxville;Tennessee;37918;South;FUR-CH-10000422;Furniture;Chairs;Global Highback Leather Tilter in Burgundy;218,376
8347;US-2016-115238;Apr;2016;30-Apr-16;2016/05/04;Low;1;Standard Class;JW-15220;Jane Waco;Corporate;United States;Lawrence;Massachusetts;1841;East;FUR-FU-10002960;Furniture;Furnishings;Eldon 200 Class Desk Accessories, Burgundy;31,4
8348;US-2016-115238;Apr;2016;30-Apr-16;2016/05/04;Low;1;Standard Class;JW-15220;Jane Waco;Corporate;United States;Lawrence;Massachusetts;1841;East;FUR-FU-10002445;Furniture;Furnishings;DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7;9,48
8349;US-2016-115238;Apr;2016;30-Apr-16;2016/05/04;Medium;1;Standard Class;JW-15220;Jane Waco;Corporate;United States;Lawrence;Massachusetts;1841;East;TEC-PH-10001300;Technology;Phones;iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4;209,5
8350;US-2016-115238;Apr;2016;30-Apr-16;2016/05/04;Low;1;Standard Class;JW-15220;Jane Waco;Corporate;United States;Lawrence;Massachusetts;1841;East;FUR-FU-10001025;Furniture;Furnishings;Eldon Imàge Series Desk Accessories, Clear;24,3
8351;US-2016-115238;Apr;2016;30-Apr-16;2016/05/04;Low;1;Standard Class;JW-15220;Jane Waco;Corporate;United States;Lawrence;Massachusetts;1841;East;OFF-PA-10002689;Office Supplies;Paper;Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright);6,48
8352;CA-2018-132199;May;2018;03-May-18;2018/05/08;Low;1;Standard Class;BO-11350;Bill Overfelt;Corporate;United States;Philadelphia;Pennsylvania;19134;East;FUR-FU-10004245;Furniture;Furnishings;"Career Cubicle Clock, 8 1/4"", Black";32,448
8353;CA-2018-132199;May;2018;03-May-18;2018/05/08;Low;1;Standard Class;BO-11350;Bill Overfelt;Corporate;United States;Philadelphia;Pennsylvania;19134;East;OFF-BI-10003684;Office Supplies;Binders;Wilson Jones Legal Size Ring Binders;26,388
8354;CA-2018-132199;May;2018;03-May-18;2018/05/08;Medium;1;Standard Class;BO-11350;Bill Overfelt;Corporate;United States;Philadelphia;Pennsylvania;19134;East;FUR-TA-10003748;Furniture;Tables;Bevis 36 x 72 Conference Tables;373,47
8355;CA-2018-132199;May;2018;03-May-18;2018/05/08;Low;1;Standard Class;BO-11350;Bill Overfelt;Corporate;United States;Philadelphia;Pennsylvania;19134;East;OFF-BI-10002133;Office Supplies;Binders;"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets";64,2
8356;CA-2018-132199;May;2018;03-May-18;2018/05/08;Low;1;Standard Class;BO-11350;Bill Overfelt;Corporate;United States;Philadelphia;Pennsylvania;19134;East;OFF-FA-10002280;Office Supplies;Fasteners;Advantus Plastic Paper Clips;8
8357;CA-2017-163174;Aug;2017;26-Aug-17;2017/08/30;Medium;1;Standard Class;XP-21865;Xylona Preis;Consumer;United States;Athens;Georgia;30605;South;FUR-FU-10000308;Furniture;Furnishings;Deflect-o Glass Clear Studded Chair Mats;186,54
8358;CA-2015-110555;Apr;2015;11-Apr-15;2015/04/18;Low;1;Standard Class;MM-18055;Michelle Moray;Consumer;United States;Great Falls;Montana;59405;West;OFF-ST-10000876;Office Supplies;Storage;Eldon Simplefile Box Office;87,08
8359;CA-2015-110555;Apr;2015;11-Apr-15;2015/04/18;Medium;1;Standard Class;MM-18055;Michelle Moray;Consumer;United States;Great Falls;Montana;59405;West;TEC-PH-10000586;Technology;Phones;AT&T SB67148 SynJ;105,584
8360;CA-2015-110555;Apr;2015;11-Apr-15;2015/04/18;Medium;1;Standard Class;MM-18055;Michelle Moray;Consumer;United States;Great Falls;Montana;59405;West;TEC-AC-10003399;Technology;Accessories;Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive;217,44
8361;CA-2018-147207;Jan;2018;02-Jan-18;2018/01/04;Low;1;Second Class;TS-21655;Trudy Schmidt;Consumer;United States;El Paso;Texas;79907;Central;OFF-AR-10001955;Office Supplies;Art;Newell 319;31,744
8362;CA-2018-147207;Jan;2018;02-Jan-18;2018/01/04;Low;1;Second Class;TS-21655;Trudy Schmidt;Consumer;United States;El Paso;Texas;79907;Central;OFF-AP-10000027;Office Supplies;Appliances;Hoover Commercial SteamVac;5,432
8363;CA-2018-147207;Jan;2018;02-Jan-18;2018/01/04;High;1;Second Class;TS-21655;Trudy Schmidt;Consumer;United States;El Paso;Texas;79907;Central;FUR-TA-10002958;Furniture;Tables;Bevis Oval Conference Table, Walnut;913,43
8364;CA-2018-147207;Jan;2018;02-Jan-18;2018/01/04;Medium;1;Second Class;TS-21655;Trudy Schmidt;Consumer;United States;El Paso;Texas;79907;Central;OFF-ST-10002615;Office Supplies;Storage;Dual Level, Single-Width Filing Carts;372,144
8365;CA-2018-137631;Apr;2018;28-Apr-18;2018/05/02;High;1;Standard Class;JL-15235;Janet Lee;Consumer;United States;Kissimmee;Florida;34741;South;TEC-PH-10002624;Technology;Phones;Samsung Galaxy S4 Mini;751,984
8366;CA-2018-157273;Jan;2018;30-Jan-18;2018/02/02;High;1;First Class;SZ-20035;Sam Zeldin;Home Office;United States;Seattle;Washington;98105;West;TEC-PH-10002275;Technology;Phones;Mitel 5320 IP Phone VoIP phone;604,768
8367;CA-2015-109918;Sep;2015;07-Sep-15;2015/09/12;Low;1;Second Class;LR-17035;Lisa Ryan;Corporate;United States;Santa Clara;California;95051;West;OFF-SU-10004290;Office Supplies;Supplies;"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut";27,36
8368;CA-2015-109918;Sep;2015;07-Sep-15;2015/09/12;Low;1;Second Class;LR-17035;Lisa Ryan;Corporate;United States;Santa Clara;California;95051;West;OFF-PA-10000174;Office Supplies;Paper;"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book";20,56
8369;CA-2015-109918;Sep;2015;07-Sep-15;2015/09/12;Low;1;Second Class;LR-17035;Lisa Ryan;Corporate;United States;Santa Clara;California;95051;West;OFF-BI-10004308;Office Supplies;Binders;Avery Legal 4-Ring Binder;83,92
8370;CA-2017-118745;Jun;2017;11-Jun-17;2017/06/16;High;1;Standard Class;SV-20365;Seth Vernon;Consumer;United States;Los Angeles;California;90049;West;FUR-TA-10003473;Furniture;Tables;Bretford Rectangular Conference Table Tops;902,712
8371;CA-2017-163972;Oct;2017;17-Oct-17;2017/10/21;Medium;1;Standard Class;MG-17890;Michael Granlund;Home Office;United States;Fresno;California;93727;West;FUR-BO-10003894;Furniture;Bookcases;Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black;120,666
8372;CA-2015-165393;Dec;2015;27-Dec-15;2015/12/30;Low;1;First Class;NC-18415;Nathan Cano;Consumer;United States;Fort Worth;Texas;76106;Central;OFF-BI-10001658;Office Supplies;Binders;GBC Standard Therm-A-Bind Covers;4,984
8373;CA-2017-113726;Nov;2017;24-Nov-17;2017/12/01;Low;1;Standard Class;SC-20680;Steve Carroll;Home Office;United States;Seattle;Washington;98105;West;FUR-FU-10003535;Furniture;Furnishings;Howard Miller Distant Time Traveler Alarm Clock;82,26
8374;CA-2017-152940;Nov;2017;10-Nov-17;2017/11/13;Low;1;First Class;RO-19780;Rose O'Brian;Consumer;United States;San Francisco;California;94110;West;OFF-ST-10000352;Office Supplies;Storage;Acco Perma 2700 Stacking Storage Drawers;29,74
8375;CA-2016-158701;Jan;2016;05-Jan-16;2016/01/10;Low;1;Standard Class;JL-15175;James Lanier;Home Office;United States;San Francisco;California;94110;West;OFF-AP-10004859;Office Supplies;Appliances;Acco 6 Outlet Guardian Premium Surge Suppressor;87,36
8376;CA-2016-158701;Jan;2016;05-Jan-16;2016/01/10;Low;1;Standard Class;JL-15175;James Lanier;Home Office;United States;San Francisco;California;94110;West;OFF-BI-10001294;Office Supplies;Binders;Fellowes Binding Cases;56,16
8377;CA-2018-156272;Mar;2018;21-Mar-18;2018/03/27;Low;1;Standard Class;PW-19030;Pauline Webber;Corporate;United States;Pompano Beach;Florida;33068;South;OFF-AP-10001242;Office Supplies;Appliances;APC 7 Outlet Network SurgeArrest Surge Protector;64,384
8378;CA-2016-162964;Nov;2016;12-Nov-16;2016/11/18;Low;1;Standard Class;MF-18250;Monica Federle;Corporate;United States;Houston;Texas;77095;Central;OFF-ST-10002344;Office Supplies;Storage;"Carina 42""Hx23 3/4""W Media Storage Unit";64,784
8379;CA-2016-162964;Nov;2016;12-Nov-16;2016/11/18;Low;1;Standard Class;MF-18250;Monica Federle;Corporate;United States;Houston;Texas;77095;Central;OFF-PA-10003349;Office Supplies;Paper;Xerox 1957;15,552
8380;CA-2016-162964;Nov;2016;12-Nov-16;2016/11/18;Medium;1;Standard Class;MF-18250;Monica Federle;Corporate;United States;Houston;Texas;77095;Central;OFF-EN-10003055;Office Supplies;Envelopes;Blue String-Tie & Button Interoffice Envelopes, 10 x 13;223,888
8381;CA-2015-103527;Sep;2015;09-Sep-15;2015/09/14;Low;1;Second Class;CC-12220;Chris Cortes;Consumer;United States;Chicago;Illinois;60653;Central;OFF-PA-10001622;Office Supplies;Paper;"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled";10,896
8382;CA-2017-134544;Mar;2017;17-Mar-17;2017/03/19;Low;1;Second Class;AC-10660;Anna Chung;Consumer;United States;San Francisco;California;94109;West;TEC-PH-10003800;Technology;Phones;i.Sound Portable Power - 8000 mAh;84,784
8383;CA-2017-163048;Feb;2017;08-Feb-17;2017/02/15;Medium;1;Standard Class;MH-17440;Mark Haberlin;Corporate;United States;Houston;Texas;77036;Central;FUR-CH-10001270;Furniture;Chairs;Harbour Creations Steel Folding Chair;241,5
8384;CA-2017-145135;Nov;2017;26-Nov-17;2017/11/28;Low;1;First Class;CD-12790;Cynthia Delaney;Home Office;United States;Shelton;Connecticut;6484;East;TEC-AC-10003447;Technology;Accessories;Micropad Numeric Keypads;59,97
8385;CA-2017-145135;Nov;2017;26-Nov-17;2017/11/28;Low;1;First Class;CD-12790;Cynthia Delaney;Home Office;United States;Shelton;Connecticut;6484;East;OFF-PA-10004285;Office Supplies;Paper;Xerox 1959;13,36
8386;CA-2018-137582;Sep;2018;04-Sep-18;2018/09/08;Low;1;Standard Class;CV-12805;Cynthia Voltz;Corporate;United States;Oakland;California;94601;West;OFF-BI-10001757;Office Supplies;Binders;Pressboard Hanging Data Binders for Unburst Sheets;11,808
8387;CA-2016-149601;May;2016;28-May-16;2016/06/03;Low;1;Standard Class;TB-21625;Trudy Brown;Consumer;United States;Manchester;Connecticut;6040;East;OFF-ST-10001558;Office Supplies;Storage;Acco Perma 4000 Stacking Storage Drawers;16,24
8388;CA-2016-149601;May;2016;28-May-16;2016/06/03;Low;1;Standard Class;TB-21625;Trudy Brown;Consumer;United States;Manchester;Connecticut;6040;East;OFF-ST-10001328;Office Supplies;Storage;Personal Filing Tote with Lid, Black/Gray;77,55
8389;CA-2015-139423;Nov;2015;01-Nov-15;2015/11/05;Low;1;Standard Class;DG-13300;Deirdre Greer;Corporate;United States;Orange;New Jersey;7050;East;OFF-AP-10004708;Office Supplies;Appliances;Fellowes Superior 10 Outlet Split Surge Protector;76,12
8390;CA-2017-102596;Dec;2017;27-Dec-17;2017/12/30;Low;1;First Class;RD-19810;Ross DeVincentis;Home Office;United States;Akron;Ohio;44312;East;OFF-FA-10000621;Office Supplies;Fasteners;OIC Colored Binder Clips, Assorted Sizes;17,184
8391;CA-2018-153227;Dec;2018;04-Dec-18;2018/12/06;Low;1;First Class;CS-12250;Chris Selesnick;Corporate;United States;Los Angeles;California;90032;West;OFF-PA-10001838;Office Supplies;Paper;"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages";11,76
8392;CA-2018-110625;Dec;2018;23-Dec-18;2018/12/30;Low;1;Standard Class;JB-16045;Julia Barnett;Home Office;United States;Danbury;Connecticut;6810;East;FUR-FU-10001473;Furniture;Furnishings;DAX Wood Document Frame;27,46
8393;CA-2017-142594;Dec;2017;01-Dec-17;2017/12/06;Medium;1;Second Class;EJ-14155;Eva Jacobs;Consumer;United States;Franklin;Massachusetts;2038;East;TEC-PH-10000193;Technology;Phones;Jensen SMPS-640 - speaker phone;137,94
8394;CA-2017-142594;Dec;2017;01-Dec-17;2017/12/06;Medium;1;Second Class;EJ-14155;Eva Jacobs;Consumer;United States;Franklin;Massachusetts;2038;East;FUR-FU-10002045;Furniture;Furnishings;"Executive Impressions 14""";111,15
8395;CA-2017-142594;Dec;2017;01-Dec-17;2017/12/06;High;1;Second Class;EJ-14155;Eva Jacobs;Consumer;United States;Franklin;Massachusetts;2038;East;OFF-AP-10002945;Office Supplies;Appliances;Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room;901,95
8396;CA-2017-142594;Dec;2017;01-Dec-17;2017/12/06;Medium;1;Second Class;EJ-14155;Eva Jacobs;Consumer;United States;Franklin;Massachusetts;2038;East;FUR-TA-10001095;Furniture;Tables;Chromcraft Round Conference Tables;366,009
8397;CA-2015-152254;Jun;2015;30-Jun-15;2015/06/30;Medium;1;Same Day;BD-11620;Brian DeCherney;Consumer;United States;Wilmington;North Carolina;28403;South;OFF-PA-10001144;Office Supplies;Paper;Xerox 1913;310,688
8398;US-2015-120236;Sep;2015;03-Sep-15;2015/09/04;Low;1;First Class;MR-17545;Mathew Reese;Home Office;United States;Houston;Texas;77095;Central;OFF-BI-10004099;Office Supplies;Binders;GBC VeloBinder Strips;7,68
8399;CA-2018-120061;Nov;2018;02-Nov-18;2018/11/07;Medium;1;Second Class;SR-20425;Sharelle Roach;Home Office;United States;Springfield;Ohio;45503;East;FUR-CH-10001973;Furniture;Chairs;Office Star Flex Back Scooter Chair with White Frame;155,372
8400;CA-2016-133837;Apr;2016;13-Apr-16;2016/04/18;Low;1;Standard Class;TH-21100;Thea Hendricks;Consumer;United States;Glendale;Arizona;85301;West;OFF-ST-10000344;Office Supplies;Storage;Neat Ideas Personal Hanging Folder Files, Black;10,744
8401;CA-2016-110814;Dec;2016;05-Dec-16;2016/12/09;Medium;1;Second Class;BD-11635;Brian Derr;Consumer;United States;New York City;New York;10009;East;OFF-BI-10002026;Office Supplies;Binders;Avery Arch Ring Binders;232,4
8402;CA-2016-110814;Dec;2016;05-Dec-16;2016/12/09;Medium;1;Second Class;BD-11635;Brian Derr;Consumer;United States;New York City;New York;10009;East;FUR-CH-10003535;Furniture;Chairs;Global Armless Task Chair, Royal Blue;164,646
8403;CA-2016-110814;Dec;2016;05-Dec-16;2016/12/09;Low;1;Second Class;BD-11635;Brian Derr;Consumer;United States;New York City;New York;10009;East;OFF-PA-10004156;Office Supplies;Paper;Xerox 188;22,68
8404;CA-2017-154067;Feb;2017;01-Feb-17;2017/02/07;Medium;1;Standard Class;SM-20950;Suzanne McNair;Corporate;United States;Los Angeles;California;90036;West;OFF-PA-10002254;Office Supplies;Paper;Xerox 1883;105,52
8405;CA-2018-140480;Jul;2018;08-Jul-18;2018/07/12;Low;1;Standard Class;HE-14800;Harold Engle;Corporate;United States;Newark;Delaware;19711;East;FUR-FU-10003247;Furniture;Furnishings;36X48 HARDFLOOR CHAIRMAT;83,92
8406;CA-2018-140480;Jul;2018;08-Jul-18;2018/07/12;Medium;1;Standard Class;HE-14800;Harold Engle;Corporate;United States;Newark;Delaware;19711;East;TEC-AC-10002473;Technology;Accessories;Maxell 4.7GB DVD-R;141,9
8407;CA-2018-140480;Jul;2018;08-Jul-18;2018/07/12;Low;1;Standard Class;HE-14800;Harold Engle;Corporate;United States;Newark;Delaware;19711;East;FUR-FU-10001057;Furniture;Furnishings;Tensor Track Tree Floor Lamp;39,98
